Profile,Industrial,Residential,Commercial,Governmental,Others,Central,Eastern,Western,Southern
43255.86413,7439.512568,20556.32874,7229.484932,5233.402033,2797.135856,13334.87072,11445.80329,13772.16588,4703.024246
44245.38414,7386.353813,21154.76064,7439.948312,5385.75583,2878.565538,13687.99173,11620.03284,14106.05101,4831.308567
44546.43036,7377.636175,21332.54558,7502.473753,5431.017805,2902.757048,13793.81871,11675.96367,14207.00177,4869.64621
44560.06521,7380.238733,21338.87742,7504.700607,5432.629818,2903.618632,13797.96662,11679.67255,14211.32123,4871.104803
44284.99626,7399.920743,21169.70894,7445.2055,5389.561492,2880.59958,13698.74955,11633.1637,14118.09351,4834.989499
44290.12979,7299.282427,21230.41532,7466.555413,5405.016629,2888.860003,13722.18359,11594.70158,14128.28869,4844.955934
44063.39412,7281.379823,21110.5583,7424.402725,5374.502427,2872.550847,13647.74562,11542.97935,14054.31999,4818.349155
44083.98147,7314.215437,21103.52857,7421.930428,5372.712738,2871.594299,13647.78684,11559.91745,14058.4045,4817.872686
44106.77769,7181.27763,21192.91008,7453.365144,5395.468233,2883.7566,13684.27192,11512.26838,14077.20307,4833.034324
44908.00188,7198.677329,21642.77595,7611.579119,5509.998846,2944.97064,13957.18775,11677.05178,14342.45637,4931.305986
45100.16407,7080.484818,21820.89999,7674.223819,5555.347152,2969.208292,14048.98075,11668.57629,14416.39199,4966.21504
45656.36112,7129.03222,22112.2589,7776.692255,5629.52374,3008.854012,14230.585,11797.27075,14597.45139,5031.053983
45994.28195,7077.063331,22336.03102,7855.390996,5686.493518,3039.303079,14358.45413,11843.50649,14714.32452,5077.996803
45818.8327,7099.060678,22222.70912,7815.536653,5657.643081,3023.883168,14293.13717,11817.54547,14654.06409,5054.085963
45896.07269,7030.492912,22306.39358,7844.967763,5678.948172,3035.270261,14334.56653,11805.87819,14685.55854,5070.06943
45803.79374,7135.068184,22193.41166,7805.232988,5650.184289,3019.896612,14280.19398,11828.70411,14646.02144,5048.874212
44843.7428,7092.755017,21666.68802,7619.988789,5516.08658,2948.224398,13957.798,11622.83656,14329.99692,4933.111315
44162.76075,7139.234024,21249.17121,7473.151701,5409.791661,2891.412151,13712.65223,11506.81415,14099.38464,4843.909731
43535.19635,7235.841891,20833.54196,7326.978451,5303.977293,2834.856747,13475.1617,11420.98528,13882.32754,4756.721829
42870.22845,7268.772906,20432.99197,7186.108445,5202.001926,2780.353204,13238.46166,11302.80596,13658.18866,4670.772176
42898.91928,7272.864824,20447.1102,7191.073705,5205.596262,2782.274296,13247.48779,11310.06727,13667.39454,4673.969691
42463.77398,7384.176293,20133.47845,7080.772102,5125.74927,2739.597871,13073.27434,11267.94047,13513.1522,4609.406975
42313.01969,7328.408757,20078.96204,7061.599147,5111.870026,2732.179727,13033.22264,11216.34564,13467.66998,4595.781431
42640.21541,7373.999822,20240.58536,7118.440687,5153.017443,2754.172098,13136.38956,11298.73369,13572.74613,4632.346028
43404.02836,7388.190048,20670.82157,7269.751079,5262.550573,2812.715096,13397.07819,11454.88271,13825.81619,4726.251271
43975.05386,7378.293285,21004.23433,7387.009497,5347.433583,2858.083158,13596.38222,11563.57652,14016.74012,4798.354995
44069.31147,7437.287368,21024.47338,7394.127395,5352.586208,2860.83712,13616.23126,11605.2988,14043.14301,4804.6384
43900.12524,7463.981755,20912.05024,7354.589141,5323.964587,2845.539507,13552.06591,11582.41488,13984.57141,4781.073045
43614.51414,7426.231038,20769.79401,7304.558839,5287.747804,2826.18245,13461.57051,11511.30037,13892.67728,4748.965981
43484.51891,7362.800489,20731.59007,7291.122844,5278.021528,2820.983974,13430.33626,11460.79239,13854.75175,4738.638508
43920.20491,7271.340807,21034.13848,7397.526528,5355.04683,2862.152268,13600.46351,11510.81241,14007.50009,4801.428902
43969.38196,7286.278617,21053.78964,7404.437674,5360.049787,2864.826236,13614.22901,11526.36667,14022.61108,4806.175197
44592.02601,7260.745846,21425.80229,7535.271341,5454.759879,2915.446653,13834.72232,11639.10386,14232.03687,4886.162956
45374.98204,7188.711615,21916.51283,7707.850036,5579.689068,2982.218499,14120.58,11765.20636,14498.75033,4990.445349
45765.14812,7161.927745,22155.81582,7792.010852,5640.612826,3014.780879,14261.06847,11831.6206,14630.89173,5041.567319
46699.48277,7138.410854,22705.56224,7985.351965,5780.571866,3089.585843,14588.75396,12006.59722,14943.90661,5160.224986
46665.53575,7101.841532,22707.06728,7985.881274,5780.955031,3089.790636,14584.90333,11985.5608,14935.68963,5159.381994
46617.58041,7077.36369,22693.59267,7981.14237,5777.524553,3087.957123,14573.61307,11966.50543,14921.7898,5155.672107
46490.22099,7089.323474,22613.63223,7953.020967,5757.167555,3077.076765,14527.06192,11946.08805,14878.38446,5138.68657
45864.1535,7154.263904,22217.03723,7813.541899,5656.199084,3023.111385,14296.90438,11848.13312,14664.49601,5054.62
45198.8058,7188.014958,21815.7986,7672.429706,5554.048399,2968.514137,14059.89668,11730.20057,14440.16154,4968.547002
44254.8839,7208.407002,21262.34317,7477.784165,5413.145087,2893.204482,13729.57333,11552.10818,14124.21866,4848.983735
43502.02109,7194.004835,20838.51329,7328.726824,5305.242934,2835.533204,13472.71138,11398.03481,13874.81167,4756.463226
42665.92935,7261.600362,20319.85375,7146.318701,5173.198252,2764.958287,13169.46145,11259.71576,13590.7841,4645.968049
42397.68713,7251.193574,20171.87246,7094.274946,5135.523937,2744.822212,13079.07796,11202.7508,13502.36615,4613.492218
42061.40958,7313.259454,19943.24843,7013.869833,5077.318922,2713.712938,12949.60297,11160.79944,13385.18863,4565.818536
41870.69582,7422.069092,19771.34088,6953.411418,5033.55326,2690.321174,12860.32969,11165.88017,13312.52638,4531.959589
42236.57197,7355.469634,20019.55463,7040.706068,5096.74559,2724.096056,13001.00082,11211.88854,13439.93931,4583.743305
42825.06093,7439.085955,20309.3197,7142.613967,5170.516406,2763.524901,13186.20715,11360.7046,13628.79124,4649.357953
43549.40293,7440.907198,20724.00108,7288.45386,5276.089459,2819.951326,13435.92884,11504.22047,13869.76477,4739.488844
43385.06999,7370.139191,20670.30071,7269.567899,5262.417969,2812.644222,13394.41718,11444.0649,13821.02725,4725.560666
43412.84255,7365.629971,20688.82842,7276.083935,5267.134908,2815.16532,13404.97755,11447.77147,13830.65273,4729.4408
43789.68166,7390.871691,20890.62316,7347.053421,5318.509502,2842.623886,13529.66623,11531.96476,13953.97067,4774.079999
44317.32083,7348.325838,21217.87343,7462.14454,5401.823611,2887.153407,13721.01647,11619.29889,14133.20479,4843.800684
44587.22105,7246.647126,21431.13633,7537.147275,5456.117861,2916.172464,13836.0978,11632.62653,14231.62621,4886.87052
44979.78274,7258.051135,21649.89682,7614.083467,5511.811736,2945.939589,13969.19388,11714.49179,14361.34492,4934.752149
44953.95713,7154.764481,21694.35457,7629.718879,5523.130162,2951.989034,13982.50782,11668.8874,14361.45739,4941.10451
45916.83556,7143.944308,22253.19621,7826.258703,5665.40474,3028.031601,14317.31657,11854.47147,14682.9036,5062.143927
46343.56332,7102.220186,22522.05807,7920.815118,5733.85384,3064.616107,14473.64545,11922.23358,14828.4759,5119.208398
46534.64947,7054.43405,22659.15571,7969.031185,5768.757303,3083.271224,14549.91259,11941.16201,14896.11634,5147.458531
46749.55503,7106.932313,22752.36727,8001.812891,5792.48788,3095.954685,14612.81926,12004.12171,14963.22964,5169.38443
46368.286,7072.307286,22553.41545,7931.843239,5741.837063,3068.882961,14488.6206,11915.37459,14839.22825,5125.062558
45801.21378,7057.034002,22236.71764,7820.463328,5661.209486,3025.789332,14296.09924,11797.58751,14651.74278,5055.784254
45434.20153,7077.084343,22014.5681,7742.335237,5604.652799,2995.561053,14165.05507,11733.09682,14527.87688,5008.172758
45024.14395,7180.072924,21720.11193,7638.777523,5529.687687,2955.493884,14001.29578,11692.65143,14382.68785,4947.508897
43992.7832,7174.269442,21131.50669,7431.770096,5379.835644,2875.401332,13646.41832,11487.04589,14039.84626,4819.472739
43200.72383,7181.911611,20672.5284,7270.351358,5262.985113,2812.947348,13371.27705,11333.89168,13775.53221,4720.022895
42891.83124,7548.761016,20284.69508,7133.953698,5164.247264,2760.174185,13185.65628,11416.88686,13641.7702,4647.517905
42562.60499,7548.761016,20095.73996,7067.499798,5116.141489,2734.462728,13071.97517,11351.98105,13532.17366,4606.475106
42303.02739,7548.761016,19946.75877,7015.10439,5078.212614,2714.190596,12982.3436,11300.80622,13445.76255,4574.115016
41886.78836,7548.761016,19707.8638,6931.087072,5017.392734,2681.683736,12838.61717,11218.74614,13307.20022,4522.22482
42312.45822,7548.761016,19952.17148,7017.007992,5079.590625,2714.927112,12985.60004,11302.66548,13448.90199,4575.290706
42715.16266,7548.761016,20183.29845,7098.293369,5138.432861,2746.376966,13124.653,11382.05726,13582.95877,4625.493619
43864.50286,7548.761016,20842.94729,7330.286225,5306.37178,2836.136547,13521.51765,11608.6457,13965.56407,4768.775444
44177.6848,7548.761016,21022.69399,7393.5016,5352.133197,2860.594996,13629.65869,11670.38843,14069.81959,4807.818088
43748.09064,7548.761016,20776.13401,7306.788565,5289.361896,2827.045146,13481.32077,11585.69543,13926.81146,4754.262982
43665.31158,7548.761016,20728.62405,7290.079718,5277.266413,2820.580382,13452.73734,11569.37583,13899.25503,4743.943379
43925.66816,7548.761016,20878.05232,7342.632362,5315.309111,2840.913349,13542.6379,11620.70422,13985.92546,4776.40058
44281.59168,7548.761016,21082.32999,7414.475071,5367.315828,2868.709772,13665.53751,11690.87331,14104.40928,4820.771578
44619.69018,7548.761016,21276.37722,7482.719822,5416.717995,2895.11412,13782.28218,11757.52826,14216.95931,4862.92043
45348.88239,7548.761016,21694.8876,7629.906342,5523.265866,2952.061565,14034.07065,11901.28597,14459.70102,4953.824752
45646.78481,7548.761016,21865.86482,7690.037566,5566.794675,2975.326736,14136.9357,11960.0164,14558.87013,4990.962583
45851.58513,7470.389061,22028.38786,7747.195528,5608.17115,2997.441532,14224.52162,11969.65161,14633.65503,5023.756868
46331.7741,7448.472257,22316.56493,7848.54494,5681.537679,3036.654294,14395.0472,12055.7226,14795.35386,5085.650444
46584.76088,7409.277463,22484.25874,7907.521417,5724.23057,3059.472686,14490.83928,12090.22438,14882.87602,5120.821197
46071.09053,7444.92514,22168.98481,7796.642274,5643.965498,3016.572807,14305.79722,12002.93842,14708.87369,5053.481202
46009.28679,7487.755632,22108.93135,7775.521986,5628.676586,3008.401227,14275.23766,12007.55378,14684.68811,5041.807238
45333.22798,7466.553998,21733.0846,7643.3399,5532.990378,2957.259098,14046.35949,11865.95504,14461.42186,4959.491583
44776.28648,7532.691841,21375.47632,7517.572128,5441.947473,2908.59871,13839.81327,11782.09773,14270.44388,4883.931597
43711.73809,7528.863434,20766.6899,7303.467153,5286.957536,2825.760069,13473.05108,11570.72406,13916.38787,4751.575085
43240.29172,7548.761016,20484.68943,7204.290001,5215.163499,2787.387769,13305.97891,11485.58464,13757.76964,4690.958526
43100.30484,7548.761016,20404.34579,7176.033827,5194.708941,2776.455267,13257.64175,11457.98671,13711.16923,4673.507144
42632.39175,7548.761016,20135.79316,7081.586166,5126.338568,2739.912838,13096.07239,11365.73926,13555.40506,4615.175032
42685.12233,7548.761016,20166.05719,7092.229766,5134.043438,2744.030918,13114.28014,11376.13492,13572.95861,4621.748658
42513.9828,7548.761016,20067.83389,7057.685471,5109.036928,2730.6655,13055.18604,11342.39535,13515.98776,4600.413649
42723.48301,7548.761016,20188.07381,7099.972822,5139.648612,2747.026758,13127.526,11383.69759,13585.72855,4626.530871
43249.78503,7548.761016,20490.138,7206.206214,5216.55064,2788.129164,13309.25693,11487.45621,13760.92988,4692.142005
44330.75895,7548.761016,21110.5489,7424.399421,5374.500035,2872.549569,13682.51485,11700.56647,14120.77664,4826.900987
44270.65783,7548.761016,21076.05465,7412.268088,5365.7182,2867.855876,13661.76207,11688.71774,14100.7695,4819.408517
44514.3624,7548.761016,21215.92572,7461.459545,5401.327745,2886.888377,13745.91272,11736.76325,14181.89662,4849.789804
44828.77443,7548.761016,21396.37841,7524.923211,5447.268899,2911.442893,13854.47851,11798.74849,14286.56163,4888.985796
44556.83645,7548.761016,21240.30315,7470.032878,5407.533955,2890.205457,13760.57892,11745.13686,14196.03586,4855.084807
44642.69821,7548.761016,21289.58239,7487.363965,5420.079875,2896.91097,13790.2268,11762.06421,14224.61849,4865.788713
44446.53678,7548.761016,21176.99808,7447.76903,5391.417223,2881.591426,13722.49269,11723.39167,14159.31806,4841.334363
44258.47651,7548.761016,21069.06334,7409.809303,5363.938293,2866.904555,13657.55589,11686.31624,14096.71445,4817.889939
44478.82843,7513.065524,21216.01842,7461.492148,5401.351346,2886.900992,13741.32604,11715.75672,14173.07767,4848.667995
44716.35568,7476.19279,21373.50672,7516.879434,5441.446034,2908.330702,13831.28018,11748.12151,14255.25769,4881.696301
45276.88363,7480.371778,21692.81596,7629.177763,5522.73845,2951.779673,14023.92976,11860.26681,14441.50014,4951.186911
45665.60131,7409.020735,21956.86642,7722.04205,5589.962623,2987.709484,14173.51076,11908.91456,14576.9175,5006.258497
45313.3644,7448.275725,21732.17474,7643.019909,5532.758737,2957.135291,14043.43486,11854.86957,14456.35076,4958.709207
45501.14024,7456.169635,21835.41563,7679.328848,5559.042667,2971.183461,14106.57436,11894.98522,14518.19404,4981.386619
45455.01032,7485.566605,21792.06796,7664.083841,5548.006854,2965.285067,14084.31838,11897.42148,14500.35891,4972.911551
45297.26284,7536.003325,21672.58334,7622.062124,5517.587461,2949.026585,14018.9925,11886.10531,14443.59311,4948.571925
44348.61516,7548.761016,21120.79725,7428.003675,5377.109143,2873.944079,13688.68057,11704.08676,14126.72081,4829.127021
43840.50947,7548.761016,20829.1766,7325.443189,5302.865921,2834.262744,13513.23279,11603.91548,13957.57688,4765.784322
43000.88617,7200.131463,20547.37713,7226.336727,5231.123056,2795.917794,13298.35189,11301.64089,13707.47162,4693.42176
42729.83891,7313.991547,20326.46457,7148.64367,5174.88129,2765.857833,13180.25257,11292.86512,13607.64117,4649.080043
42491.33098,7289.064169,20203.88279,7105.532707,5143.673396,2749.177914,13103.26169,11236.06665,13530.34596,4621.656689
42285.26161,7420.1902,20010.35388,7037.470246,5094.403189,2722.844095,13003.88276,11246.8734,13450.69014,4583.815314
42621.67461,7364.54563,20235.37022,7116.606567,5151.689729,2753.462464,13132.02239,11291.37014,13567.37128,4630.9108
43135.58272,7424.869687,20495.69888,7208.16193,5217.966376,2788.885844,13296.48956,11416.34673,13733.36,4689.386436
43392.14156,7385.768008,20665.38939,7267.840629,5261.167604,2811.97593,13393.49503,11451.58925,13822.06342,4724.993868
43604.26588,7442.479266,20754.58669,7299.210558,5283.876199,2824.113164,13454.53453,11515.65314,13887.8956,4746.182614
43011.22039,7413.914383,20430.6104,7185.270866,5201.395605,2780.029139,13255.90554,11387.53204,13692.88467,4674.89814
42858.5913,7326.465507,20393.20106,7172.114322,5191.871623,2774.938784,13222.02559,11323.14097,13649.44986,4663.974883
42454.65112,7373.299425,20134.48513,7081.126145,5126.00556,2739.734853,13072.46537,11261.87561,13511.03246,4609.277672
42670.08357,7305.323601,20297.14362,7138.331744,5167.416519,2761.86808,13161.48488,11277.68467,13588.48006,4642.433964
42067.53722,7250.657966,19982.69462,7027.74272,5087.361462,2719.08045,12965.1932,11137.4528,13392.50731,4572.38391
42666.69514,7256.812762,20323.04104,7147.439645,5174.0097,2765.391988,13170.75636,11257.98885,13591.44273,4646.507198
42780.57105,7201.687495,20420.03707,7181.552318,5198.70376,2778.590408,13221.94265,11258.81687,13633.99943,4665.812102
43159.39577,7175.53509,20652.46842,7263.296434,5257.878075,2810.217751,13358.37905,11323.24288,13762.31215,4715.461689
44722.24085,7069.524289,21610.28653,7600.152867,5501.727417,2940.549747,13920.84384,11589.7709,14291.5089,4920.117209
45309.01404,7085.541721,21937.86437,7715.359191,5585.124923,2985.123841,14120.00774,11711.73385,14485.4899,4991.782562
45029.91382,7065.271184,21789.31244,7663.114748,5547.30533,2964.910118,14027.99808,11648.75933,14394.28918,4958.867229
45151.26086,7065.359382,21858.90737,7687.590691,5565.02339,2974.380023,14069.87996,11672.71707,14434.67711,4973.986713
45303.93048,7080.955552,21937.5789,7715.258793,5585.052245,2985.084997,14119.23952,11708.93277,14484.18435,4991.573837
44422.65305,7106.608553,21417.05798,7532.19604,5452.533678,2914.256799,13809.41479,11545.25406,14188.65163,4879.332557
44518.58481,7181.050536,21429.39176,7536.533725,5455.673715,2915.935078,13826.51689,11593.36565,14214.3092,4884.393064
43692.06855,7216.590897,20934.62558,7362.528695,5329.712005,2848.611373,13533.47292,11444.36112,13936.17225,4778.062261
43283.69536,7204.859428,20706.97823,7282.467068,5271.755639,2817.634997,13394.98764,11359.25023,13801.21764,4728.239848
43044.9525,7279.574991,20527.07285,7219.195884,5225.953822,2793.154954,13296.46844,11341.48919,13715.44188,4691.552984
42691.08662,7326.553683,20297.01332,7138.285918,5167.383345,2761.85035,13164.16761,11290.15259,13593.68158,4643.084839
42600.38138,7335.076897,20240.06244,7118.256781,5152.884314,2754.100943,13131.01275,11275.6135,13562.76788,4630.987251
42076.81028,7414.917799,19893.74198,6996.458837,5064.715155,2706.976508,12933.0398,11203.70991,13381.74311,4558.31746
42435.96154,7450.911806,20079.21388,7061.687718,5111.934142,2732.213996,13049.30658,11288.63355,13498.26625,4599.755166
42762.60045,7389.126591,20302.14485,7140.090631,5168.689771,2762.548605,13175.39296,11328.79477,13612.21148,4646.201242
42818.24703,7395.749248,20330.28149,7149.986048,5175.853033,2766.377208,13193.18213,11342.36296,13630.17729,4652.524649
